"Jin, Tao",MALE
"Johnson, D W. (David W)",MALE
"Jones, C V (Christopher Victor)",MALE
"Jones, Charles B",MALE
"Jones, Dhivan Thomas",MALE
"Jones, Nicholaos",MALE
"Jones, Sherwin",MALE
"Jong, J W de",MALE
"Joo, Bong Seok",MALE
"Josephson, Jason Ānanda",MALE
"Joskovich, Erez Hekigan",MALE
"Kabat-Zinn, Jon",MALE
"Kadowaki, Ken",MALE
"Kahrs, Eivind",MALE
"Kai, Sheng",MALE
"Kaku, Takeshi",MALE
"Kalansuriya, A D P",MALE
"Kang, Sung Yong",MALE
"Kano, Kazuo",MALE
"Kano, Kyo",MALE
"Kaplan, Uri",MALE
"Kapstein, Matthew",MALE
"Kapstein, Matthew T.",MALE
"Karlsson, Klemens",MALE
Karma-phun-tshogs,MALE
"Kasulis, Thomas P",MALE
"Katsura, Shoryu",MALE
"Katz, Nathan",MALE
"Kawasaki, Tsuyoshi",MALE
"Keel, H. S.",MALE
"Keenan, John P",MALE
"Kelly, John L",MALE
"Keng, Ching",MALE
"Kennedy, Andrew",MALE
"Kent, Daniel W",MALE
"Keown, Damien",MALE
"Keyworth, George A",MALE
"Khur-Yearn, Jotika",MALE
"Kidd, Ian James",MALE
"Kieschnick, John",MALE
"Kigensan Licha, Stephan",MALE
"Kigoshi, Yasushi",MALE
"Kikuchi, Hiroki",MALE
"Kim, Hwansoo",MALE
"Kim, Jinah",MALE
"Kim, Kyung Rae",MALE
"Kim, Kyungrae",MALE
"Kim, Seong-Uk",MALE
"Kimbrough, R Keller",MALE
"Kindzorra, Emanuel",MALE
"Kinnard, Jacob N",MALE
"Kinnard, Jacob N",MALE
"Kirchner, Thomas Yūhō (Contributor)",MALE
"Kirchner, Thomas Yūhō (Translator)",MALE
"Kisala, Robert (Editor)",MALE
"Kisala, Robert (Translator)",MALE
"Kiyota, Minoru",MALE
"Klautau, Orion",MALE
"Klautau, Orion, 1980-‏ (Translator)",MALE
Kloṅ-chen-pa Dri-med-'od-zer,MALE
"Knecht, Peter",MALE
"Kobayashi, Hisayasu",MALE
"Koh, Seunghak",MALE
"Kohl, Christian Thomas",MALE
"Komarovski, Yaroslav",MALE
"KopaíălakisíŁníŁaní_, Maíă",MALE
"Kopf, Gereon",MALE
"Kopf, Gereon, 1965- (""Author of introduction, etc. "", Translator)",MALE
"Kósa, Gábor",MALE
"Koseki, Aaron K",MALE
"Kosuta, Matthew",MALE
"Kotyk, Jeffrey",MALE
"Koyama, Tenyu",MALE
"Kragh, Ulrich Timme ",MALE
"Kragh, Ulrich Timme ",MALE
"Krasser, Helmut",MALE
"Krishan, Y",MALE
"Krishna, Anand",MALE
"Kritzer, Robert",MALE
"Krummel, John Wesley Megumu",MALE
"Kuan, Tse-fu",MALE
"Kubo, Tsugunari",MALE
"Kuijp, Leonard",MALE
"Kuijp, Leonard W J van der",MALE
"Kumamoto, Einin",MALE
"Kumar, Ujjwal",MALE
"Kuyken, W. (Willem)",MALE
"Kuzminski, Adrian",MALE
"LaFleur, William R",MALE
"Lai, Whalen",MALE
"Lai, Whalen W",MALE
"Lainé, Bruno ",MALE
"Laish, Eran",MALE
"Lamotte, Etienne",MALE
"Lanoue, David G",MALE
"Lawrence, David Peter",MALE
"Laycock, Joseph",MALE
"Lee, Bang-Sik",MALE
"Lee, Choong-Ki",MALE
"Lee, Ja-Rang",MALE
"Lee, Kin Cheung (George)",MALE
"Lee, Su-kyung",MALE
"Lee, Su-kyung",MALE
"Lee, William",MALE
"Lehman, F K",MALE
"Leighton, Taigen Daniel",MALE
"Lenz, Timothy",MALE
"Levitt, Stephan Hillyer",MALE
"Levman, Bryan Geoffrey",MALE
"Lewis, Todd Thornton",MALE
Lhundup Sopa Geshe,MALE
"Li, Shenghai",MALE
"Lin, Qian",MALE
"Lin, Zhen'guo",MALE
"Lindtner, Christian",MALE
"Linrothe, Robert N",MALE
"Liu, Kuowei",MALE
"Liu, Ming-Wood",MALE
"Lobreglio, John",MALE
"Lobreglio, John (Translator)",MALE
"Lopez, Donald S Jr",MALE
"Lopez, Donald S Jr, 1952- (Editor)",MALE
"Lorentz, Todd",MALE
"Lowe, Bryan D",MALE
"Loy, David",MALE
"MacDonald, Alexander W",MALE
"MacKenzie, Matthew",MALE
"Maex, Edel",MALE
"Maharaj, Ayon",MALE
"Mair, Victor H",MALE
"Makransky, John J",MALE
"Mallinson, James",MALE
"Maquet, Jacques",MALE
"Maraldo, John C",MALE
"Marino, Joseph A. III",MALE
"Marston, John A. (John Amos)",MALE
"Martin, Dan",MALE
"Martin, Gerhard Marcel",MALE
"Mathes, Klaus-Dieter",MALE
"Mathes, Klaus-Dieter",MALE
Matthew T. Kapstein,MALE
"Mayer, Robert",MALE
"Mayer, Robert ",MALE
"Mc Allister, Patrick",MALE
"McCarthy, Stephen",MALE
"McCrea, Lawrence",MALE
"McDaniel, Justin Thomas",MALE
"McDermott, James P",MALE
"McFarlane, Stewart",MALE
"McGarrity, Andrew",MALE
"McGhee, Michael (Dharmachari Vipassi)",MALE
"McGovern, Nathan",MALE
"McGovern, Nathan",MALE
"McGuire, Mark Patrick",MALE
"McGuire, Robert",MALE
"McKinley, Alexander",MALE
"McLaughlin, Levi (Translator)",MALE
"McLeod, Stuart",MALE
"McMahan, David L",MALE
"McMullin, Neil",MALE
"McNamara, Daniel P.",MALE
"McRae, John R",MALE
"MĚüllgaard, Eske",MALE
"Mikkelson, Douglas K",MALE
"Miller, Alan L",MALE
"Miller, Roy Andrew",MALE
"Mills, Martin A",MALE
"Mills, Martin A. ",MALE
"Mimaki, Katsumi",MALE
"Minnema, Lourens",MALE
"Mitchell, Scott A",MALE
"Moerman, D Max (David Max)",MALE
"Mohr, Michel",MALE
"Mohr, Michel (Translator, ""Author of introduction, etc. "")",MALE
"Moore, Matthew J",MALE
"Moreman, Christopher M",MALE
"Morris, Jon (Translator)",MALE
"Morrison, Robert G",MALE
"Muller, A Charles",MALE
"Muller, Charles",MALE
"Murphy, Trevor (""Author of introduction, etc. "", Translator)",MALE
Nado Lopen,MALE
"Nagao, Gajin",MALE
"Nagao, Gajin, 1907-2005 (Editor)",MALE
"Nakai, Patti (Translator)",MALE
"Nance, Richard",MALE
"Nance, Richard F",MALE
"Narain, A K",MALE
"Nelson, John K",MALE
"Nemec, John",MALE
"Newman, John",MALE
"Nicholson, Hugh",MALE
"Nicholson, Hugh (Hugh R)",MALE
"Nietupski, Paul K.",MALE
"Nietupski, Paul K. ",MALE
"Nietupski, Paul Kocot",MALE
"Nihom, Max",MALE
"Nizamis, Khristos",MALE
"Norman, K R (Kenneth Roy)",MALE
"Normand, Lawrence",MALE
"Nowakowski, David",MALE
"Nowakowski, David",MALE
"Numrich, Paul David",MALE
"O'Connor, Richard A",MALE
"O'Grady, Paul",MALE
"O'Leary, Joseph Stephen",MALE
"Ober, Douglas",MALE
"Oetke, Claus",MALE
"Olendzki, Andrew",MALE
"Olivelle, Patrick",MALE
"Orlina, Roderick",MALE
"Orzech, Charles D",MALE
"Osto, Douglas",MALE
"Overmeire, Ben Van",MALE
"Owen, Mark",MALE
"Pagel, Ulrich",MALE
Paíăsaíădika Bhikkhu,MALE
"Paíăsaíădika Bhikkhu (Translator, Editor)",MALE
Paíăsaíădika Bhikkhu (Translator),MALE
"Pampling, Gregory D (Translator)",MALE
"Park, Jungnok",MALE
Pāsādika Bhikkhu,MALE
"Patil, Parimal G Dr.",MALE
"Patton, Thomas N (Thomas Nathan)",MALE
"Peacock, John PhD",MALE
"Peacocke, John",MALE
"Pearcey, Adam",MALE
"Pereira, Ronan Alves",MALE
"Petech, Luciano",MALE
"Peters, Kyle (Kyle R)",MALE
"Peterson, Richard (Translator)",MALE
"Phillips, Bryan ",MALE
"Pickering, John",MALE
"Pinault, Georges-Jean",MALE
"Poceski, Mario",MALE
"Pollack, David",MALE
"Pomplun, Trent",MALE
"Powell, James Kenneth II",MALE
"Powers, John",MALE
"Pradhan, P",MALE
"Pranke, Patrick",MALE
"Prasad, Birendra Nath",MALE
"Prebish, Charles S (Charles Stuart)",MALE
"Premasiri, P D",MALE
"Preston, Charles S (Charles Scott)",MALE
"Prets, Ernst",MALE
"Pryor, C Robert",MALE
"Przybyslawski, Artur",MALE
"Pye, Michael",MALE
"Pye, Michael, 1939- (Interviewer)",MALE
"Quiles, Ismael",MALE
"Quinter, David",MALE
"Quinter, David (Translator, ""Author of introduction, etc. "")",MALE
"Quintman, Andrew (Andrew H)",MALE
"Qvarnström, Olle",MALE
"Qvarnström, Olle",MALE
"Rabin, Ira",MALE
"Race, Alan (Interviewee)",MALE
"Radich, Michael",MALE
"Rahula, Telwatte",MALE
"Rajapakse, Vijitha",MALE
"Rambelli, Fabio",MALE
"Ratnayaka, Shanta",MALE
"Reader, Ian",MALE
"Reynolds, Frank E",MALE
"Reynolds, Frank E, 1930 (Editor)",MALE
"Rhi, Juhyung",MALE
"Rhodes, Robert F (Robert Franklin)",MALE
"Rhodes, Robert F (Robert Franklin), 1953- (Translator)",MALE
"Ritzinger, Justin R",MALE
"Robson, James",MALE
"Robson, James",MALE
"Rodrií�guez Bornaetxea, Fernando",MALE
"Roesler, Ulrike",MALE
"Ronis, Jann ",MALE
"Roth, Jonathan M",MALE
"Rowe, Mark (Mark Michael)",MALE
"Rowe, Mark (Mark Michael) (Editor)",MALE
"Rudd, Anthony",MALE
"Ruegg, David Seyfort",MALE
"Ruiz-Falqués, Aleix",MALE
"Ruppert, Brian D",MALE
"Ruppert, Brian Douglas",MALE
"Ruppert, Brian Douglas",MALE
"Ruppert, Brian O",MALE
"Sabo, Theodore",MALE
"SAKA, Chihiro ",MALE
"Sakuma, Hidenori S",MALE
"Salguero, C Pierce",MALE
"Salguero, Gabriel A Rev. Dr.",MALE
"Salomon, Richard",MALE
"Salvini, Mattia",MALE
"Samtani, N H (Narayan Hemandas)",MALE
"Samuels, Jeffrey",MALE
"Santucci, James A",MALE
"Sauchelli, Andrea",MALE
"Scarfe, Adam Christian",MALE
"Schaeffer, Kurtis R",MALE
"Schaeffer, Kurtis R. ",MALE
"Schaeffer, Kurtis R. ",MALE
"Scheid, Bernhard, 1960- (Editor)",MALE
"Scherer, Bee",MALE
"Scherer, Burkhard",MALE
"Schmithausen, Lambert",MALE
"Schonthal, Benjamin",MALE
"Schopen, Gregory",MALE
"Schorr, Jaron",MALE
"Schulzer, Rainer",MALE
"Seeger, Martin",MALE
"Segal, Zindel V",MALE
"Seizan, Yanagida",MALE
"Selander, Peter",MALE
"Seo, Tai-Yang",MALE
"Shackley, Paul",MALE
"Sharf, Robert H",MALE
"Sharma, Arvind",MALE
"Sharma, Ramesh Kumar",MALE
"Sheehy, Michael R",MALE
"Shields, James Mark",MALE
"Shields, James Mark (Translator)",MALE
"Shimoda, Masahiro",MALE
"Shinohara, Koichi",MALE
"Shiu, Henry C H",MALE
"Shulman, Eviatar",MALE
"Shulman, Eviatar",MALE
"Shulman, Eviatar",MALE
"Shultz, John A (John Arthur)",MALE
"Siderits, Mark",MALE
"Silk, Jonathan A",MALE
"Silk, Jonathan A",MALE
"Silk, Jonathan A",MALE
"Silk, Jonathan A, 1960- (Editor)",MALE
"Silk, Jonathan A.",MALE
"Simoni-Wastila, Henry",MALE
"Simpson, Daniel E",MALE
"Sinha, Braj M",MALE
"Skilling, Peter",MALE
"Skilton, Andrew",MALE
"Skonicki, Douglas",MALE
"Slott, Michael",MALE
"Smith, Buster G",MALE
"Smith, Douglass",MALE
"Smith, Sean M.",MALE
"Smyer Yuíö, Dan",MALE
"Snellgrove, David L",MALE
"Sobisch, Jan-Ulrich",MALE
"Solonin, K.",MALE
"Solonin, Kirill J (Kirill Jurievič)",MALE
"Soucy, Alexander",MALE
"Sparham, Gareth",MALE
"Sperling, Elliot",MALE
"Sperling, Elliot ",MALE
"Sponberg, Alan (Dharmachari Saaramati)",MALE
"Sridharan, Vishnu",MALE
"Srivastava, K M",MALE
"Staël-Holstein, A. (Alexander) Freiherr von",MALE
"Stavisky, Boris J",MALE
"Stavros, Matthew (Matthew Gerald)",MALE
"Stearns, Cyrus",MALE
"Steinkellner, Ernst",MALE
"Stoltz, Jonathan",MALE
"Strain, Charles R",MALE
"Straton, Jack C",MALE
"Strauch, Ingo",MALE
"Strong, John",MALE
"Stuart-Fox, Martin",MALE
"Stuart, Daniel M.",MALE
"Stunkard, Albert",MALE
"Sugiki, Tsunehiko",MALE
"Swanson, Paul L (Paul Loren)",MALE
"Swanson, Paul L (Paul Loren), 1951- (Translator)",MALE
"Swearer, Donald K",MALE
"Sweet, Michael J (Michael Jay)",MALE
"Sweet, Michael J. ",MALE
"Syrkin, Alexander",MALE
"Szántó, Péter-Dániel",MALE
"Szántó, Péter-Dániel",MALE
"Taber, John A",MALE
"Takasaki, Jikidō",MALE
"Tamney, Joseph B",MALE
"Tanabe, George J Jr",MALE
"Tanaka, Kenneth K (Kenneth Ken'ichi)",MALE
"Tarzi, Zemarylaï",MALE
"Teasdale, John D",MALE
"Teeuwen, Mark (Editor)",MALE
"Temprano, Victor Gerard",MALE
"Terrone, Antonio",MALE
"Tewari, Ramesh Chandra",MALE
"Thakchoe, Sonam",MALE
"Thanissaro, Nicholas Phra",MALE
"Thiên Châu, Thićh Bhikshu",MALE
"Thompson, Evan",MALE
"Thurman, Robert A F",MALE
"Tieken, Herman",MALE
"Tillemans, Tom J. F.",MALE
"Timalsina, Sthaneshwar",MALE
"Toda, Dylan Luers (Translator)",MALE
"Todaro, Dale Allen",MALE
"Tomabechi, Toru",MALE
"Tomabechi, Toru (Translator)",MALE
"Tomlinson, Davey K",MALE
"Tomlinson, Davey K.",MALE
"Toneatto, T (Tony)",MALE
"Torella, Raffaele",MALE
"Toso, Krishna",MALE
"Tse, Samson",MALE
"Tseng, Ampere A",MALE
"Tsering, Tashi",MALE
"Tsyrempilov, Nikolay",MALE
"Tucci, Giuseppe",MALE
"Tuttle, Gray ",MALE
"Tweed, Thomas A",MALE
"Tweed, Thomas A",MALE
"Tzohar, Roy",MALE
"Ueba, Akio",MALE
"Urban, Hugh B",MALE
"Usarski, Frank",MALE
"Valerio, Adam",MALE
"Van Dam, Nicholas T",MALE
"van der Kuijp, Leonard W. J. ",MALE
"van der Kuijp, Leonard W. J. ",MALE
"Van Schaik, Sam",MALE
"van Schaik, Sam",MALE
"Vassiliades, Demetrios Th. (Demetrios Theodossios)",MALE
"Veidlinger, Daniel M",MALE
"Velde, Paul van der",MALE
"Vélez de Cea, J. Abraham‏",MALE
"Verhaeghen, Paul",MALE
"Verhagen, Peter",MALE
"Verhagen, Pieter C. (Pieter Cornelis)",MALE
"Vermeersch, Sem",MALE
"Vesey, Alexander M",MALE
"Vetter, Tilmann E (Ernst)",MALE
"Victoria, Daizen",MALE
"Viehbeck, Markus",MALE
"Viglielmo, Valdo H",MALE
"Vijayavenugopal, G",MALE
"Virtbauer, Gerald",MALE
"Visigalli, Paolo",MALE
"Vollmer, Ulrich",MALE
"Vose, Kevin",MALE
"Voyce, Malcolm",MALE
"Waddell, Norman (Translator, ""Author of introduction, etc. "")",MALE
"Waistell, Jeff",MALE
"Waldron, William S",MALE
"Waldschmidt, Ernst",MALE
"Wallis, Glenn",MALE
Walpola Rāhula,MALE
"Walser, Joseph",MALE
"Walshe, Maurice O'Connell, 1911-1998 (Translator)",MALE
"Walther, Marco",MALE
"Walton, Matthew J",MALE
"Walton, Shane",MALE
"Wangchuk, Tsering",MALE
"Ward, Ryan",MALE
"Ward, Ryan (Translator)",MALE
"Warner, Cameron David",MALE
"Watanabe, Chikafumi (Editor, Translator)",MALE
"Watson, Alex",MALE
"Watson, Burton, 1925-2017 (""Author of introduction, etc. "", Translator)",MALE
"Watts, Jonathan S",MALE
"Watts, Jonathan S, 1966- (Translator)",MALE
"Wayman, Alex",MALE
"Webb, Russell",MALE
"Weber, Akincano Marc",MALE
"Webster, David",MALE
"Wedemeyer, Christian K",MALE
"Wedemeyer, Christian K",MALE
"Wedemeyer, Christian K. ",MALE
"Werner, Karel",MALE
"Westerhoff, J",MALE
"Westerhoff, Jan",MALE
"Whalen-Bridge, John",MALE
"Whitaker, Jarrod L (Translator)",MALE
"Whitaker, Justin",MALE
"White, David Gordon",MALE
"White, David Gordon ",MALE
"Whitehead, Richard",MALE
"Wiering, Jelle",MALE
"Wijesekera, O H de A",MALE
"Wijesekera, Oliver Hector de Alwis",MALE
"Wilkens, Jens",MALE
"Williams, Duncan Ryūken",MALE
"Williams, Duncan Ryūken, 1969- (Translator)",MALE
"Williams, Mark G",MALE
"Wilson, Joe (Joe Bransford)",MALE
"Wilson, Kevin",MALE
"Wiltshire, Martin G",MALE
"Winkler, Daniel",MALE
"Wood, Benjamin",MALE
"Wright, Dale S (Dale Shaw)",MALE
"Wynne, Alexander",MALE
"Yamabe, Nobuyoshi",MALE
"Yang, Jidong",MALE
"Yao, Zhihua",MALE
"Yao, Zhihua",MALE
"Yiannopoulos, Alexander",MALE
"Yokogawa, Ken'ichi (Translator)",MALE
"Yokoyama, Wayne S (Translator)",MALE
"Yong, Amos",MALE
"Young, Stuart H",MALE
"Zacchetti, Stefano",MALE
"Zawidzki, Tadeusz Wieslaw",MALE
"Zhu, Qingzhi",MALE
"Zieme, Peter",MALE
"Ziporyn, Brook",MALE
"Zwilling, Leonard",MALE
"Zysk, Kenneth G",MALE
"Fox, Joseph L.",MALE
"Dhondup, Kelsang",MALE
"Dorji, Tsechoe",MALE
"Bauer, Kenneth",MALE
"Childs, Geoff",MALE
"Tsering, Dawa",MALE
"Farrington, John D.",MALE
"Dalton, Jacob; Davis, Tom; van Schaik, Sam",MALE
"Davis, Tom",MALE
"van Schaik, Sam",MALE
"Magnusson, Jan",MALE
"Nagarajarao, Subramanya",MALE
"Childs, Geoff",MALE
"Chan, Yiu Kwan",MALE
"Cho, Insung",MALE
"Jñaneśvara, Mahāsthavira",MALE
"Lo, King Chung",MALE
"Lo, Yuet Keung",MALE
"Luo, Hong",MALE
"Maithrimurthi, Mudagamuwe",MALE
"Mao, Yufan",MALE
"Matsuo, Kenji",MALE
"Meng, Lingqi",MALE
"Minowa, Kenryō",MALE
"Miura, Takashi",MALE
"Mizukawa, Takao",MALE
"Mori, Ichiu",MALE
"Moriyama, Shin'ya",MALE
"Moriyama, Shinya",MALE
"Moro, Shigeki",MALE
"Mun, Chanju",MALE
"Murakami, Tatsuo (Translator)",MALE
"Muroya, Yasutaka",MALE
Nakamaki Hirochika,MALE
"Nemoto, Hiroshi",MALE
"Ng, Siu-man",MALE
"Nilsson, Hakan",MALE
"Nishida, Kitarō",MALE
"Nishitani, Keiji",MALE
"Nobutsuka, Tomomichi",MALE
"Aramaki, Noritoshi",MALE
"Oiwa, Keibo",MALE
"Okada, Masahiko",MALE
"Ōkubo, Ryōshun",MALE
"Ong, Chez Kuang",MALE
"Ōtani, Eiichi",MALE
"Pandit, Suraj A",MALE
"Pannyawamsa, Sengpan",MALE
"Paramore, Kiri (K.N.)",MALE
"Pemaratana, Soorakkulame",MALE
"Pu, Chengzhong",MALE
"Sakai, Masamichi",MALE
"Santorelli, Saki F",MALE
"Satō, Taira",MALE
"Shaw, Jaysankar Lal",MALE
"Shida, Taisei",MALE
"Shiga, Kiyokuni",MALE
Shigenori Nagatomo,MALE
"Shizuka, Sasaki",MALE
"Shōno, Masanori",MALE
"Shun'ei, Hakamata Toshihide",MALE
"Sik, Hin Hung",MALE
"Soga, Ryōjin",MALE
"Sousa, Domingos de",MALE
"Sueki, Fumihiko",MALE
"Suhara, Eiji",MALE
Sujato Bhikkhu,MALE
"Suzuki, Daisetz Teitaro",MALE
"Suzuki, Hisayoshi (Translator)",MALE
"Takagishi, Akira",MALE
"Takao, Hagiwara",MALE
"Takemura, Makio",MALE
"Tamamuro, Fumio",MALE
"Tanaka, Koji",MALE
"Tanigawa, Yutaka",MALE
"Tashiro, Shunkō",MALE
"Tilakaratne, Asaṅga",MALE
"Tsai, Yao-ming",MALE
"Tsaih, Rua-Huan",MALE
"Tsering, Drongbu",MALE
"Tsunawaki, Ryūmyō",MALE
"Ueda, Shizuteru",MALE
"Unebe, Toshiya",MALE
"Vasudeva, Som Dev",MALE
"Watanabe, Hōyō",MALE
"Watanabe, Takeshi",MALE
"Watanabe, Toshikazu",MALE
"Xiuyuan, Dong",MALE
"Yamada, Shōji",MALE
"Yan, Zhixiong",MALE
"Yao, Xinzhong",MALE
"Yasutomi, Shin'ya",MALE
Hakuin,premodern
Jōkei,premodern
Myōe,premodern
Changtzu,
"Chen, Pi-Yen",
"Fujija, Kotabo",
"Hanson-Barber, A W",
"Hayashi, Makoto",
"Hertogh, C P",
"Itō, Emyō",
"Je, Jum-Suk",
"Jeong, Yeongsik",
"Kajiwara, Keiichi",
"Kang, Soyon",
"Kataoka, Kei",
"Kitagawa, Zenchō",
"Kyuma, Taiken",
"Li, Xuezhu",
"Lim, Young-Ae",
"Lin, Chien-Te",
"Low, Sor-Ching",
Phibuíăn Chumphonphaisaíăn,
Pimmada Wichasin,
"Sheravanichkul, Arthid",
"Shōtō, Hase",
Sidhorn Sandhanoo,
"Walpola, D Y",
"Walpola, I C",
"Walpola, P L",
"Wang, Qi",
"Woo, Jeson",
"Wu, Su-Chen",
"Xing, Guang",
"Xuezhu, Li",
"Yamaguchi, Aki",
"Yamakawa, Aki",
"Yang, Yu-Hsiang",
"Yao, Yu-Shuang",
"Yeh, Ah-Yueh",
,
"Yi, Lidu",
"Yōhei, Shimizu",
"Yoon, Young-Hae",
"Yoshida, Kazuhiko",
"Yoshida, Tomoko",
"Yoshimizu, Kiyotaka Dr.",
"Yoshinaga, Shin'ichi",
"Yoshiyuki, Tomishima",
